lng,lng
1.337377,52.961098
3.174581,51.942444
-3.927052,50.155117
2.320845,47.233232
-5.507851,52.043572
-0.264000,52.862894
2.939299,55.400010
2.616531,52.012740
5.099152,52.303527
1.255381,49.443931
0.464366,52.739737
-1.253874,56.175287
0.999969,49.250663
3.331545,50.037939
3.159248,54.203330
-0.178167,49.843727
-0.587444,49.701463
0.058876,53.308128
-0.594645,51.395171
0.530436,48.831748
0.839820,52.670344
1.384177,50.568700
-4.576116,50.997262
1.460476,52.953908
0.262462,50.786610
-4.261169,49.685073
0.699597,48.677435
-0.105640,50.248224
2.285458,50.021967
-3.556119,48.233612
3.354079,48.903606
-2.193557,44.681163
0.133953,49.375271
-2.469213,52.325474
-1.171645,52.531385
1.477270,46.059102
-0.614314,54.285261
-0.116200,51.987353
-2.287850,50.512933
-1.687742,49.936020
-1.968172,56.943762
2.248650,50.287509
2.071966,56.012559
-2.528645,52.489849
2.453483,53.542655
0.513585,49.289275
0.887056,52.951815
2.312138,48.923255
1.262754,52.781149
0.393207,52.459063
-0.258860,51.994317
-0.554505,52.401841
-1.871516,48.102094
2.076597,50.978123
3.435884,48.168035
0.462629,51.574360
1.632979,51.648884
-0.528655,50.992883
3.114299,50.254058
-5.207090,52.317500
-3.119039,49.659980
-0.732724,52.555152
0.311827,55.259783
-0.163626,50.906457
-0.052606,49.617247
0.475778,54.900801
-4.266660,49.527198
-1.486521,51.755561
0.005296,50.318417
0.059011,48.432278
1.675317,51.937305
-0.866478,52.541204
0.569649,53.046691
0.198820,52.621525
-1.418885,52.520788
-3.668977,51.912895
-4.440590,47.066077
-3.560795,48.656478
-0.620235,51.689961
-0.620999,55.948167
-3.749991,52.904357
-1.233762,48.528133
0.719694,50.698007
0.328895,51.208451
-2.293921,52.788608
-2.232346,48.611242
0.276575,47.408454
0.481713,55.947346
-0.251604,48.921042
-1.145218,51.420834
-2.919773,50.852883
1.226867,55.253461
1.814923,49.808536
-2.070071,52.284978
0.572326,51.912841
0.932770,51.183181
-0.339251,54.789590
-0.508508,51.417576
-3.544747,50.296362
-0.068978,52.567919
-2.455606,52.107383
-0.796684,51.254638
-1.788234,53.595113
1.189150,49.488299
-3.263419,50.515735
-0.394333,52.710604
0.348178,49.273661
0.598050,51.793997
-1.289359,51.772396
1.321937,51.443013
0.418753,51.577538
-0.497918,51.537459
0.961517,50.563563
-4.112214,51.387522
-2.042665,51.737223
-0.795080,55.564948
-2.287096,51.374962
-3.371160,50.661194
-2.243927,53.912614
-1.643136,53.484077
-2.602105,53.418212
0.637755,54.518727
2.519149,52.734889
3.307590,49.052529
1.739390,54.610747
4.319645,51.457152
-4.316877,53.433558
-3.575680,48.776984
0.742167,52.636734
1.609631,51.503167
0.455473,52.663500
3.172857,51.947193
-0.779871,49.775477
2.348544,50.812538
-0.605430,49.899921
2.397122,50.971565
0.374069,46.263995
-2.898241,51.177249
0.000499,48.524106
-2.170896,51.588287
1.833309,49.596701
0.962960,50.254971
2.639736,48.993456
1.330395,50.527330
-0.500657,52.587539
0.435370,49.778650
-3.326291,50.449820
1.234881,51.391962
1.459534,51.405424
0.431739,52.659569
0.214136,51.399110
-0.375143,49.279894
0.026536,49.869823
0.293366,52.217987
0.465853,47.699951
-0.545938,51.901199
-3.887396,50.720801
1.410758,52.939194
-1.766825,53.138494
-0.094659,50.472890
0.347269,49.802976
-3.028441,50.003663
-2.073935,52.708613
-1.293151,53.180588
0.860529,51.313752
-1.579705,52.966358
0.131196,51.961951
1.849124,52.108857
0.432222,48.246310
0.661256,53.537825
-1.335077,51.739570
2.051536,48.606580
2.576172,51.996435
-2.263647,49.185210
-0.434386,49.386847
1.116584,49.439994
1.268110,51.441112
-0.850482,49.160803
-3.930273,50.780603
0.202933,48.955079
4.380465,52.746835
-1.016437,53.262790
2.399008,49.996023
-1.409114,51.539832
-0.895779,53.124262
0.115640,54.846737
-1.007399,49.206424
0.265597,52.063350
-0.366131,51.828023
-1.493580,52.802084
-1.231822,51.821792
-1.333875,49.881811
-2.495043,52.939005
2.773949,48.402369
-0.071095,51.242991
1.728595,52.976702
-1.996620,51.772433
-2.370786,52.589844
-0.283064,52.535007
-2.161859,50.464225
-3.648835,52.415380
-1.273765,52.011903
-0.792629,52.215694
0.922491,51.702144
-1.835354,52.316337
-0.907985,49.231987
-0.920700,50.525037
-0.191933,50.076121
-0.189620,53.509925
1.211969,51.683373
0.086851,49.051424
0.665568,49.752487
-1.735230,50.622819
4.223463,54.212056
-1.508876,51.014475
0.792972,53.048507
0.014618,55.651799
1.618167,48.629403
-0.888886,49.967088
-0.404234,53.117717
-1.401355,50.167901
0.921412,54.097467
0.870173,49.652573
1.407233,53.777064
0.943061,49.521383
2.569697,50.124565
0.363533,47.605439
0.255119,54.289500
-3.650800,49.745519
-4.117924,53.011477
-0.342643,53.227929
-0.698873,53.929399
2.720920,51.052636
0.056218,51.125130
-1.464631,49.318719
1.429543,54.077896
-0.136578,50.279740
-1.742166,53.341975
1.783629,52.138775
0.854233,51.641632
3.747915,54.045237
-0.682290,47.546625
1.105686,51.595336
-0.660452,48.323785
-0.915129,51.773971
-1.448150,53.333682
2.421972,50.416185
0.931138,51.355698
-0.939931,50.220040
-1.321548,50.811378
-2.219755,49.679729
6.353375,49.803986
-4.191171,51.843626
0.423709,49.103336
0.808069,52.000307
3.801398,44.076562
-3.504906,51.633510
-1.989353,49.359040
0.937741,53.537121
0.312345,55.527942
-0.048589,48.697935
-2.114996,52.770049
-0.094229,52.032909
0.572343,49.250092
0.094603,51.045585
-2.085736,51.576311
-1.914383,51.712129
0.350914,51.423755
0.616063,49.425251
4.100745,50.647279
-1.900594,51.135589
1.303955,49.660578
-0.867221,50.891864
-0.850416,55.293757
-2.117660,48.098149
-1.561832,51.947404
0.730046,54.220016
-1.295815,49.765472
-0.009975,52.994869
0.030908,52.900644
4.510104,47.260041
1.351333,49.101622
0.696928,50.822523
0.924167,51.928426
-1.149803,47.323058
1.235642,52.146282
0.155898,49.607342
3.312795,53.410107
-1.343467,50.691313
1.610080,51.907345
0.462994,49.367282
-2.543091,51.080184
0.040801,51.419550
2.485937,51.536142
2.853427,48.254579
3.284083,52.370901
-0.179093,54.561925
0.172177,49.611656
2.394724,51.132925
-2.394402,53.137551
-1.835431,48.269516
1.025888,47.364384
0.175364,52.180637
1.307239,55.019290
3.154779,53.568017
5.369014,52.482248
1.734427,52.023509
3.070813,49.507862
-0.038634,52.230419
-1.345170,52.526804
0.662360,50.975706
-0.899439,50.453460
0.218323,51.120197
2.744245,53.692591
3.389542,53.169384
3.583654,48.306526
-2.610741,51.642162
-2.040004,48.352187
0.324713,50.661663
1.185716,51.806792
3.023438,49.376702
-1.173632,51.351764
0.843235,51.799296
-1.226937,49.858468
0.347599,51.449718
0.975676,55.062169
3.587692,49.068195
-4.523352,52.306970
-0.722285,52.868422
-2.534711,49.637108
3.486629,53.369586
-1.648463,51.277890
-2.191724,50.884948
1.980944,51.985767
4.407000,53.241372
4.487525,52.806789
1.649001,51.323672
-1.640154,48.996555
-2.071577,54.797249
-1.670847,51.800940
-0.930873,49.699616
-1.958694,53.031964
0.092173,51.595263
1.659508,53.445976
3.229005,51.308352
0.981480,50.835734
2.141579,53.490796
-0.590849,52.211956
1.117229,51.324251
-1.615803,49.864205
-2.635859,52.588454
-3.286320,53.324106
-3.541607,50.917317
1.783480,50.900320
-1.545467,51.546742
1.477880,53.711224
-0.039197,50.003395
-0.096776,48.658672
-2.072852,52.056894
-1.832345,52.329107
0.517929,52.675508
3.587497,54.286292
-0.056691,52.030974
-0.242090,49.474396
-0.170869,54.002171
-1.204435,55.631011
-0.444156,53.509520
-2.836868,50.069190
-0.593238,52.555785
0.888182,47.481208
-3.963010,52.414178
1.902377,48.782192
-2.868118,53.871885
3.836972,52.025878
-1.371158,53.402585
-1.170544,53.821751
2.444945,51.040916
0.187798,50.963092
1.959691,53.811252
-0.334868,51.111430
1.284832,49.739634
-3.021176,48.604994
-1.686574,52.353347
1.865131,50.700798
-2.655988,53.389145
1.481318,53.603835
-0.250928,55.203835
-0.420894,55.604605
1.264205,54.476057
-3.430037,49.787741
2.384189,49.661186
3.434545,55.312380
2.262194,54.395199
-1.332744,51.261874
-0.323876,51.436613
3.836612,52.791310
-0.758339,51.989481
0.401555,54.560235
-0.711728,51.775313
0.714965,53.372416
-2.143547,49.479442
1.253795,52.306167
0.843715,50.370494
0.740732,51.892080
-3.526383,51.423291
-5.776829,49.899190
-0.860440,46.345105
-1.418278,52.683985
-0.589456,49.115357
-0.270547,56.308605
1.293564,48.558080
-2.283728,52.098445
1.152185,49.017872
2.208829,49.541473
-2.356486,53.882807
-2.794848,52.598985
-2.877007,51.906310
0.766586,51.949027
-0.907377,49.371726
1.521929,51.063432
-1.178903,52.020748
-2.997697,49.681017
-0.509570,52.584574
-1.574639,51.938724
1.790530,50.859379
-0.504469,49.383217
-0.216327,48.300120
-0.678621,54.863194
1.177979,51.694292
1.158911,53.356314
0.172557,52.661633
-1.071233,51.244125
0.492205,51.721321
-1.698468,57.462334
3.707028,53.391559
0.023461,49.849058
0.171292,49.657339
-1.312299,54.389520
-1.647725,49.667363
-1.178063,53.091112
-0.940334,56.287850
-1.469723,53.764102
-0.244452,51.046162
3.812380,49.971847
-0.469188,49.547929
1.374809,48.447210
0.822688,52.019363
-1.870124,47.921506
0.102288,52.528076
-4.494296,51.367955
-3.456968,52.877753
0.445027,51.624616
5.023613,47.835833
0.545122,54.196448
-0.209856,52.128900
0.910650,45.052015
3.620728,54.042165
-2.139032,52.868313
4.307314,50.828845
-3.897762,48.250402
-1.737244,52.391285
-1.844215,54.504590
-0.490098,48.262294
-0.164647,52.869369
0.258388,50.906002
1.113860,52.729140
-0.488178,52.095788
-0.558949,53.290347
2.633742,48.391610
-2.047035,51.686394
-0.363184,48.961508
-0.148763,54.617968
1.175352,53.295628
-3.068078,50.816000
1.395805,52.020398
2.232399,50.238690
-3.347388,55.067173
2.541365,50.450816
0.691065,53.739928
1.724252,50.528522
-0.692711,49.681665
-0.398722,53.074995
-1.409447,52.380453
-1.585026,52.789869
-0.705768,54.042941
1.320969,50.154301
-1.419071,52.605859
-4.833462,55.908277
2.440518,52.072736
-3.139071,51.523514
-0.808731,55.095972
3.931578,52.916095
-0.488188,48.475840
2.790155,53.541591
-0.345794,54.445130
0.780138,52.324414
-0.578930,51.470398
3.776769,53.885465
-4.207966,52.402446
4.183476,47.472984
4.421951,54.592014
3.908892,50.785263
-0.435460,51.544888
-1.674330,51.769775
2.162690,48.336059
3.026069,51.765110
-2.291370,47.926026
-1.823945,52.855610
-0.788332,50.257297
-0.334134,47.025076
1.297626,48.320044
2.832680,53.402665
-0.471317,50.917363
-2.287848,49.717471
-0.335144,52.318023
0.371380,53.268762
3.511853,51.752748
-1.914324,49.261534
-2.062649,49.492236
3.653939,49.228313
-5.331405,49.405903
1.825288,49.794423
-3.930275,51.628871
1.517942,51.055054
-0.132615,51.988133
-1.047400,50.765439
2.131175,48.918432
-1.056336,52.408004
1.051646,53.823728
-1.819682,52.165165
-2.580983,48.758398
0.422619,51.260888
4.143508,47.179694
0.560350,49.750224
1.558280,51.771091
-1.870638,46.938487
0.680106,52.508073
-2.728381,52.872378
-0.484251,51.586798
-1.433861,49.599615
-0.248172,51.740804
4.415748,49.951587
-0.693286,50.994748
0.435561,54.348503
-2.060307,53.419154
1.405723,49.646166
2.818527,56.483180
2.149883,55.477774
0.258664,54.234041
1.288690,49.425541
-0.588907,53.365997
-2.779149,49.677642
2.787652,46.171592
0.180800,50.406819
-0.962878,53.549943
-2.919119,52.048253
2.923778,49.813317
0.464354,53.509601
1.139417,49.318156
-0.219669,53.087592
-2.118429,52.757234
2.902663,51.098259
-1.991712,51.656545
2.507482,51.216232
3.359886,54.763952
-2.150758,50.596875
0.495955,48.572667
-2.164590,51.587511
0.055169,52.804652
-0.171449,54.408315
1.068146,52.261281
2.055465,52.073500
0.310085,51.901179
-3.653369,49.818436
1.225423,51.942094
-1.198030,53.811841
0.687561,51.112161
-1.428152,49.973499
0.893024,49.028857
-1.475624,52.818134
0.847629,49.672208
0.585857,47.184876
-1.670371,52.585085
1.351533,52.928372
0.616202,51.175558
-0.091635,52.311535
-2.627786,53.341548
2.815366,53.854034
-1.309745,51.526918
3.154744,53.810712
-0.175872,52.863912
-3.205595,52.471369
2.795456,54.701392
-3.252042,51.839216
1.217480,55.560253
-2.170942,51.239436
0.920701,51.315116
-1.306319,51.591842
1.082512,48.776735
1.181033,52.598989
1.496977,49.425795
-1.016586,51.441818
-1.071801,54.089970
-0.677118,49.013664
-3.485463,54.624465
-1.053626,53.144152
2.636917,54.092319
1.241998,49.350607
2.921964,51.244697
2.179990,52.129130
-0.101824,52.025783
0.996369,53.329033
1.087659,54.831534
-1.366259,50.242132
3.856366,52.102901
0.492238,50.869967
2.406358,48.953296
0.420031,50.109677
0.447598,50.588594
0.646365,53.192322
0.653264,48.695682
-0.569012,49.028377
3.813529,51.338097
-1.348926,50.655710
-0.355688,51.488145
-0.829453,48.393628
2.096354,52.368768
-0.202894,49.783491
1.105398,50.099912
-2.774483,53.603775
-0.340657,56.665621
-1.537230,54.158254
3.973398,49.542553
0.996097,52.292481
2.091803,48.685482
-2.797423,51.718579
-3.445360,51.927083
1.340202,53.968446
0.718425,53.721274
2.614718,51.489577
1.340112,55.217824
1.780575,46.830627
1.390978,50.683253
1.680737,54.204746
-4.518775,49.903962
-4.391396,52.176812
-2.719685,49.545925
-1.154495,50.742286
0.382703,49.206341
1.901595,51.009538
-2.740072,51.898650
1.986132,54.970458
0.348472,53.207264
-4.915832,50.586091
-0.344668,52.516612
-1.145646,51.736483
0.029422,51.015315
0.702420,52.804906
-2.016571,53.121977
2.204952,51.560987
-0.262315,50.514318
3.479173,54.964611
-2.010619,52.613723
-0.401769,49.329092
-2.206267,54.261632
1.335763,52.394199
-2.500176,53.250981
0.719501,53.403122
1.622255,49.978495
0.252228,52.701346
-2.467463,46.507027
-2.450295,52.210365
-1.116530,53.063740
-2.352928,51.127161
-0.275015,53.361848
-0.053650,50.188985
0.779487,50.523588
-0.544556,51.692958
-0.323633,54.071563
2.127571,57.494544
-2.085175,52.012762
-0.983793,49.585268
0.544638,52.550041
1.854981,51.391082
-0.325203,53.061280
0.647405,52.370086
-0.041484,49.082154
-1.534531,51.290968
1.842313,49.462563
0.835469,50.908273
-0.441566,49.070399
0.363304,49.773475
-0.092393,49.363273
5.088977,52.733993
-0.787238,51.731578
1.044519,51.420505
-1.289897,52.380407
1.406335,46.433389
3.989623,52.386281
1.123280,54.225242
3.176986,50.540618
0.014856,48.948065
2.493592,53.966082
-0.231748,49.319396
2.687103,55.222030
-1.723710,49.667063
-2.126350,51.668327
-0.871036,51.415851
1.569242,50.551197
0.183928,49.270880
-0.383446,50.677483
-0.692093,53.454374
3.559518,51.856303
-1.121010,53.375497
2.638536,49.120290
-5.909899,52.535609
-0.239666,49.846558
-2.389452,52.136353
0.363828,53.427992
0.165860,50.230444
1.146002,50.712821
-1.408210,52.217403
1.058163,55.066995
0.156194,52.090969
-1.212504,53.768055
-0.981987,50.386929
-2.770243,54.374212
-0.189405,52.236741
0.687164,55.908749
1.252586,49.085094
0.064213,55.280372
1.490504,51.314240
-0.279312,49.131473
-1.062639,52.324469
0.190279,48.256962
2.154772,48.430472
-1.731002,51.485281
3.749632,53.233746
-1.617169,49.902882
-3.598705,51.214671
-1.165094,51.866754
-2.907379,51.669392
-0.418272,51.667499
-3.488038,48.601992
-0.608411,50.926551
0.098187,50.398347
0.338150,53.199919
0.222442,54.285547
-2.551233,55.242931
-0.075913,49.535264
0.727346,53.135390
1.825235,51.754367
-2.498472,51.150420
-1.406031,51.383211
2.521198,49.307874
-3.815705,49.840951
0.408858,49.672487
0.991262,55.630336
-0.417341,51.580919
1.265308,53.141466
1.840679,48.772509
-0.753040,51.844149
-1.855731,52.461999
-3.645986,49.132977
1.991190,51.391952
1.796376,51.690104
3.108307,52.778808
0.582989,51.554472
-1.220984,51.809137
2.445789,51.846741
-0.092398,52.935388
3.366247,53.071238
1.321570,48.534430
-2.290490,49.461212
-2.899218,51.407590
1.148101,51.141321
-0.682780,54.405110
-1.310599,51.543875
1.675845,51.264031
-2.413482,53.081453
-1.633381,54.946901
4.071351,49.751465
-1.698854,51.092858
-0.732796,50.332187
-0.305865,49.778307
2.742580,55.046487
-3.744537,50.361880
0.879879,50.548388
1.364210,49.841450
-2.324295,52.723576
1.212742,51.620189
-0.852081,50.957879
-0.952482,51.439128
-0.020489,49.880995
3.690230,53.512744
-0.176376,53.837016
-0.705952,50.821058
0.348528,49.710503
-0.986488,50.281697
-1.384020,53.434533
1.099446,50.769639
-0.936362,52.340571
-0.261810,51.526086
1.004612,50.324505
-1.826863,50.401509
2.022185,49.264758
4.346477,50.084430
0.846384,52.940850
-0.510853,51.290343
0.347737,50.870820
-1.107039,51.230482
-3.608745,54.504629
4.329764,53.068053
-2.599290,50.792872
-2.978376,48.615535
0.265175,49.417324
5.120402,51.406190
0.592885,52.700483
5.413644,53.099923
0.960260,53.091415
-2.460077,52.999316
-1.659478,50.699507
-0.250006,52.309521
-1.203296,48.583697
2.834455,52.634115
1.841744,49.773108
-3.046066,49.267782
2.652269,51.936732
0.032194,48.899459
-0.665427,52.523880
-1.517411,55.711895
-3.110210,52.779734
4.016291,49.853473
-1.235460,53.665561
2.379324,49.764187
-1.029547,50.120239
-0.932453,53.666621
3.122055,52.233753
-0.727385,55.059788
0.100508,50.676101
-3.738174,52.224646
-0.431615,51.557784
-0.808082,49.148771
3.115943,51.268092
2.583094,51.976501
3.911471,51.516220
0.995655,52.875969
-0.299053,50.999985
-0.787049,56.922530
-1.719506,51.728407
-2.615056,52.326340
-2.315686,52.327914
0.791850,54.175657
4.196660,52.770751
1.481103,54.405180
3.517647,48.516938
-0.967045,50.616247
-2.060852,50.947858
3.405676,50.136861
1.172771,51.735572
1.301006,56.994012
-0.039410,49.329770
1.267203,53.328014
1.907329,51.335415
-3.157439,50.609897
0.835582,51.186065
2.200778,49.076230
-1.327320,55.516889
-1.162714,50.047997
0.054729,46.620975
-5.192689,49.458534
3.698327,53.813257
-3.736640,52.152618
-4.374893,53.364146
0.264696,49.915821
0.455205,52.063360
-0.110669,50.485524
-0.023373,49.037652
-1.064805,51.935128
-1.724475,52.401935
2.955666,50.224867
2.136593,49.680999
-0.825952,51.198718
-2.628613,49.668540
-1.684580,51.473747
-2.235061,52.132071
-3.606066,49.306397
-2.361368,56.982150
-0.642752,54.831656
0.918575,50.594179
0.391549,54.844885
-1.108030,50.956756
-0.671130,51.719888
-0.731792,49.650031
-1.345499,50.834611
-1.652219,50.396477
1.357339,51.658187
0.991609,52.915925
0.986246,50.639987
2.797106,47.416120
-0.326567,54.876793
-1.256071,49.572259
-0.454595,53.593234
0.827143,50.303440
-1.258222,50.600804
0.454534,50.393327
2.226846,53.118875
1.199788,52.825901
1.419230,53.476331
-2.870951,50.319216
0.050691,54.899270
-0.386336,49.786515
1.547153,53.077830
-2.630393,50.872733
-1.407607,50.611889
1.541538,51.960452
1.055741,51.995420
-1.142410,48.582054
-1.111575,50.690087
-1.406863,52.492857
1.306576,55.455467
0.834826,53.262676
-0.509010,51.597012
-1.207621,50.433384
-0.046133,51.398888
-1.453398,49.356059
0.681581,50.659973
-0.047020,50.105569
-1.327239,51.185797
-0.221348,49.088558
-2.352308,54.676768
-0.896427,50.277394
2.754336,50.087198
-0.831423,54.392710
-1.806831,50.482544
-0.167624,52.796441
-3.660859,49.351537
-1.860770,51.931891
-1.001432,51.228996
-2.841966,55.617288
-2.352892,51.770864
-3.565375,52.516329
-0.778995,51.373838
-0.660462,49.576594
-2.202870,51.041756
-1.306741,54.092929
2.046438,49.273946
0.205020,53.271111
5.406736,52.121406
-2.153225,50.834357
-1.125006,53.357047
1.748848,54.599921
1.784147,49.776426
-1.684428,50.068676
3.719375,47.901837
0.901644,55.214057
-0.243447,51.754759
-0.129718,52.392452
-2.805267,50.810541
-0.723868,53.020735
0.485191,54.372037
-0.223343,45.934710
-0.498790,48.075059
0.414543,50.510369
0.245141,53.188663
-0.970164,53.036166
1.595931,53.122236
-1.604363,47.658188
-1.838458,54.689230
0.976360,51.873854
-4.016753,54.161773
-0.464395,51.693741
-2.510287,52.720492
-1.876546,54.900219
-1.399938,53.009677
-2.045599,54.142159
2.781088,49.333037
2.010967,51.301475
2.522613,47.103208
2.811061,54.778975
-4.023014,47.555843
0.604162,49.890159
-3.435048,50.052702
1.063444,48.019827
1.483444,49.443900
0.491873,50.307239
3.656268,50.380003
-0.755336,56.667072
-1.939216,52.877460
-0.802899,54.084786
2.348204,51.210604
-1.487352,51.956318
2.264784,52.460621
0.311891,56.221834
5.139395,50.619670
-3.553957,50.543843
0.213858,51.402872
-0.639109,53.396006
0.765066,52.084093
0.159956,50.766953
-0.569732,52.205307
0.893148,53.135857
-0.554228,55.064484
-1.291610,51.217532
1.763613,53.479210
-1.969813,51.573819
0.436187,51.129012
-0.246448,48.675793
-1.341241,51.251217
-0.896558,48.640128
0.265785,53.549682
-2.077002,50.732019
-2.053179,50.280004
-0.553951,50.550365
0.188963,52.182910
-1.548963,49.030863
-0.618106,50.745271
-1.194481,50.875635
-0.896500,53.884537
1.760691,49.568843
-0.457742,48.249684
0.760262,50.561961
0.571054,52.204443
-0.092318,50.137991
-0.134472,55.332512
0.850661,46.982207
-0.198888,49.975807
-3.381144,52.721177
1.012851,50.360563
1.435792,51.602141
-1.362259,52.017585
2.870271,55.654245
-0.336164,54.796512
1.454570,51.915965
2.696179,51.565715
-2.424652,54.443144
-4.299718,52.721522
-0.335434,51.909913
-4.352202,48.945091
0.301510,51.981601
-2.583139,50.073872
2.660096,51.486476
-1.812049,50.592564
2.261739,50.687211
0.743523,53.426885
1.878994,52.018037
-0.034512,50.436283
-3.630208,53.509733
1.798502,55.232288
-0.829039,53.478566
1.365408,49.282730
0.492239,53.075142
-2.495935,54.986808
-0.609115,52.174188
-0.201248,52.419031
0.688757,50.676824
-2.018978,49.957418
3.232257,51.634037
0.378385,54.220423
1.452845,49.692412
-2.961464,50.852513
-2.452100,49.817726
1.010294,50.792464
2.349338,52.900747
2.667149,50.211529
0.231563,52.275680
1.727489,53.255819
-1.393719,52.999853
-2.040064,51.616299
-0.047856,55.440223
1.219109,48.131810
0.601038,52.399971
-0.828326,47.824542
-1.159058,52.787981
-0.793443,52.052366
-1.079878,53.862602
2.651246,52.079823
-1.828680,52.090840
-0.675642,48.773499
-0.951867,50.744828
3.200463,53.076762
-2.919509,49.890293
-3.247825,54.352934
4.992504,52.230252
-1.052201,53.995376
-1.650565,52.469016
0.548207,53.525753
-1.292327,54.153554
0.716527,47.864109
-1.866150,49.737494
3.254632,50.941892
1.151044,52.013290
-3.017204,52.849099
-0.081160,51.395852
-2.247695,51.045139
-0.231091,45.785419
-2.081538,50.915144
-0.107608,52.319274
-0.611666,51.004610
1.787066,48.842524
-2.440420,50.567102
-0.166159,50.442002
-1.068433,53.294576
-1.744891,51.741873
-2.015814,49.780591
0.243363,50.279672
4.554741,55.436850
-1.636136,53.421128
-0.832734,52.736898
1.128651,46.455435
-2.294104,51.880748
-2.833975,52.467583
-4.352687,53.977183
0.586597,51.696924
0.614901,53.124622
2.644610,53.495689
-1.365694,50.443128
1.127637,51.990620
-1.253149,54.075278
-3.007427,49.854592
1.236443,54.977294
2.438191,53.566843
2.732935,52.863557
2.625172,49.546096
-1.237421,50.249451
-4.531505,52.140963
-2.018059,50.472583
-1.364990,55.026733
2.025084,48.793231
-3.339433,52.015877
1.543765,52.853174
0.667687,50.024702
-3.018711,53.326885
-1.147128,46.966771
-3.987849,47.281568
-0.046709,50.579580
-2.779570,49.828808
-2.111944,54.501226
-2.656945,47.345183
1.953505,50.071738
-1.612934,56.431741
0.981629,55.020186
-2.923773,53.927022
-1.318994,52.833147
-2.068439,52.665029
-1.353346,50.612201
-0.668248,55.220139
2.765548,49.736805
0.320306,52.284643
2.941093,51.368141
-0.539457,50.061993
-3.744320,53.582940
-0.702869,48.923731
-4.156915,53.000988
4.530916,51.095471
-1.456456,48.617739
-1.835846,43.548175
0.563760,51.905633
-0.014862,51.275944
-0.134944,50.608929
5.296978,52.846753
-1.168397,52.174081
-0.214288,54.636518
-0.696919,54.597831
-2.843128,49.811550
-2.166249,49.478792
1.093069,52.526294
-0.879103,53.115915
0.959423,54.097164
1.222676,53.823205
-1.533281,51.054949
-0.229316,51.921631
-0.897311,50.076730
0.848286,54.459654
3.179164,47.540490
2.426214,47.060975
-0.426133,52.616877
-0.422057,49.554015
3.077098,53.385569
0.708936,50.671096
-0.548868,52.699694
-4.777467,49.538808
-0.471921,51.737081
5.176634,52.685299
0.497525,48.380922
-4.080038,51.386038
1.226489,52.136075
0.222109,50.874518
-4.211082,50.667484
-2.326223,51.904119
0.049571,54.043594
1.794615,48.398705
-1.365604,48.867126
-0.039825,51.177500
-2.408939,51.423467
-1.155883,53.881864
-1.103915,53.020686
-3.189945,50.830504
-0.877061,50.379779
3.398916,50.589635
1.739741,50.306321
0.182420,48.190823
2.335656,51.922087
-2.692753,51.014186
4.173049,52.952001
-1.029772,50.201154
-2.601911,52.787329
-1.578643,53.140636
-2.167578,48.371625
2.230451,51.390723
1.601932,51.794159
-0.012047,50.612858
-0.206431,51.830219
0.450038,50.137885
-0.304998,51.313117
-2.311692,53.024656
-2.831177,52.481591
-0.087292,51.310597
-0.840713,55.764662
0.865160,53.580110
1.437872,54.322765
-1.018929,49.960466
-1.736022,50.401731
-2.172651,48.720228
1.123370,52.802149
-0.475326,49.167694
-1.859290,50.378605
-0.129052,53.623243
0.400213,46.868462
-0.134296,49.889098
4.524153,54.644833
0.743413,52.468001
-0.162610,50.180176
2.533729,49.519424
-2.120306,55.153832
-0.736684,51.424684
0.617819,54.384332
-2.578603,53.717030
1.377135,50.980739
0.620617,51.994099
0.019628,50.300382
3.398410,49.945815
0.009360,49.741385
-2.344890,52.707386
-0.287641,52.089581
-1.232828,55.423370
1.633676,50.215014
0.008338,48.885360
0.387898,51.367437
-0.801150,53.350313
-1.253433,50.234629
-1.302685,49.837794
2.122374,51.140726
-1.826422,51.633929
0.484925,54.108970
1.788041,48.982727
-2.219412,48.471590
0.183967,51.258748
-2.213542,53.249451
-0.627440,51.974440
-1.324363,51.878013
-0.087017,52.439559
-1.304327,50.266460
-3.932502,49.917973
0.279208,54.531777
1.060349,51.080251
-1.683468,57.599085
1.183231,54.227168
2.487179,49.932530
-1.155856,51.245092
0.714893,53.282536
0.165796,52.284744
-3.327943,50.871928
-0.984113,52.065968
-4.252089,48.907988
-0.890618,56.602425
3.435878,52.129679
1.939362,49.719103
0.434197,51.845996
-1.878640,46.940144
-0.575842,53.673913
-2.134358,47.023604
-1.686268,54.340563
1.142839,51.613244
1.009344,52.799952
-0.318371,54.168584
0.423778,53.971728
-0.031203,51.284174
5.568225,51.662774
2.105992,51.836623
-2.522347,52.284133
3.075418,52.481441
-0.755729,54.472354
-1.132401,47.634450
-2.655913,52.720205
-0.276635,48.404182
-1.685857,51.200207
4.123034,49.322177
3.553097,52.838335
2.008026,53.343808
2.342201,50.120686
-2.369417,52.447364
-0.086274,49.765835
-1.165904,54.775673
2.589964,52.366716
1.414542,50.567951
-3.859559,53.988494
-0.647449,48.930442
-2.949770,53.520404
0.864232,56.098197
-0.538965,51.139772
-1.678585,50.036844
0.983145,49.788637
-1.106892,54.406581
0.951788,54.081499
0.953872,49.171656
0.355539,46.199735
0.835046,50.059204
-1.332793,51.867474
0.280043,50.049620
1.272472,50.371050
-0.589933,53.327911
0.051850,51.307517
-1.053354,50.479488
-0.366969,48.792750
0.747342,50.193529
-1.527616,52.275429
0.259120,50.834170
